date,value
2024-01-01,0.34928398740585936
2024-01-02,0.3568191607139646
2024-01-03,0.36989836020848826
2024-01-04,0.36548188365713374
2024-01-05,0.370965862174541
2024-01-06,0.3581699163604735
2024-01-07,0.35290315202405886
2024-01-08,0.32475624473933457
2024-01-09,0.3478112393174059
2024-01-10,0.33880193299400346
2024-01-11,0.34559623697864944
2024-01-12,0.31045434133450717
2024-01-13,0.3666925145748234
2024-01-14,0.3518309035397655
2024-01-15,0.370936627148157
2024-01-16,0.3536709403803658
2024-01-17,0.3709681127499764
2024-01-18,0.3514431510576158
2024-01-19,0.3499440876716683
2024-01-20,0.3680130467317407
2024-01-21,0.33993285932902595
2024-01-22,0.33897889233222217
2024-01-23,0.5587910213209064
2024-01-24,0.556915233371679
2024-01-25,0.34345559528142927
2024-01-26,0.3526547815643942
2024-01-27,0.3803366614047824
2024-01-28,0.3614805784279384
2024-01-29,0.3668701008025727
2024-01-30,
2024-01-31,
2024-02-01,0.36496731528467075
2024-02-02,0.3520687524703158
2024-02-03,0.3278931707371583
2024-02-04,0.35191335294481757
2024-02-05,0.3239021559877907
2024-02-06,0.34176154595081515
2024-02-07,0.3373200322227622
2024-02-08,0.5666969717912939
2024-02-09,0.36237072214882876
2024-02-10,0.3669077509154171
2024-02-11,0.36917165445653477
2024-02-12,0.3786869472686273
2024-02-13,
2024-02-14,0.34742566400773744
2024-02-15,0.3523332539959759
2024-02-16,0.3492013988266188
2024-02-17,0.3227526914289391
2024-02-18,0.3423903252683992
2024-02-19,0.34814136447513205
2024-02-20,0.34503908871493344
2024-02-21,0.36914294344344867
2024-02-22,0.35993782088686876
2024-02-23,0.36594612918127417
2024-02-24,0.14752472357094934
2024-02-25,0.3606443909506411
2024-02-26,0.343100835955666
2024-02-27,0.3322431565712551
2024-02-28,0.3559905423690552
2024-02-29,0.3274149153916724
2024-03-01,0.325265602144044
2024-03-02,0.10147899315982409
2024-03-03,0.337549817843259
2024-03-04,0.33802871890130115
2024-03-05,0.37469155181998903
2024-03-06,0.37335622724661377
2024-03-07,0.35811717444983177
2024-03-08,0.3855914580559807
2024-03-09,0.36775389516171625
2024-03-10,0.3476139983364876
2024-03-11,0.318583202808822
2024-03-12,0.3607741442327288
2024-03-13,0.10613739541843784
2024-03-14,0.31957025921261045
2024-03-15,0.3505726323197414
2024-03-16,
2024-03-17,0.36828825686574596
2024-03-18,
2024-03-19,0.37040447421091416
2024-03-20,0.37313883742322773
2024-03-21,0.3687659833050579
2024-03-22,0.35782418189242005
2024-03-23,0.13357247389516866
2024-03-24,0.3401856664263727
2024-03-25,0.32871253089259866
2024-03-26,0.3322519516845383
2024-03-27,
2024-03-28,0.34205937099229505
2024-03-29,0.34037961780507203
2024-03-30,0.3463873865911317
2024-03-31,
2024-04-01,0.37889888594962257
2024-04-02,0.37270999127475524
2024-04-03,0.3430579427299675
2024-04-04,0.341957315475475
2024-04-05,0.35389813164286926
2024-04-06,0.32865130614476185
2024-04-07,0.3330370419209833
2024-04-08,0.3411942311988534
2024-04-09,0.3299232811378582
2024-04-10,0.34711813225590066
2024-04-11,0.34014535147565017
2024-04-12,0.35403976119813846
2024-04-13,0.36735765603230214
2024-04-14,0.3488694765452906
2024-04-15,0.36622032578436575
2024-04-16,0.3557424992634607
2024-04-17,0.3541330313678118
2024-04-18,0.34385730560787237
2024-04-19,0.35032176672467347
2024-04-20,0.3362559174260998
2024-04-21,0.33270455097483603
2024-04-22,0.3433997099990191
2024-04-23,0.35470325196723757
2024-04-24,0.35703107203197443
2024-04-25,
2024-04-26,0.35787317284320047
2024-04-27,0.3572979766659712
2024-04-28,0.3455250173890901
2024-04-29,0.3703324867371327
2024-04-30,0.33298920832955387
2024-05-01,0.33220933414402914
2024-05-02,0.3283241607941821
2024-05-03,
2024-05-04,0.33596279276734137
2024-05-05,
2024-05-06,0.3457754292621034
2024-05-07,0.36208292828001726
2024-05-08,0.3554469200403543
2024-05-09,0.38638046884815225
2024-05-10,0.3505264460020564
2024-05-11,0.3599375424555926
2024-05-12,0.3559395014989614
2024-05-13,0.3465996307281077
2024-05-14,0.33531432372659303
2024-05-15,0.3337164708021462
2024-05-16,0.3369691995094517
2024-05-17,0.33987513195188696
2024-05-18,0.35791701896120126
2024-05-19,0.3777380835193629
2024-05-20,0.35603344237329
2024-05-21,0.3510437057090996
2024-05-22,0.36338299931530305
2024-05-23,0.3860942272446748
2024-05-24,0.3457706047617332
2024-05-25,0.36277656289511917
2024-05-26,0.35662542878745473
2024-05-27,0.33026102471001983
2024-05-28,0.34091263688482903
2024-05-29,0.3545506437312322
2024-05-30,0.48039199805898364
2024-05-31,0.48948820686733013
2024-06-01,0.4926748054139862
2024-06-02,0.4932326079335619
2024-06-03,0.4985000269280509
2024-06-04,0.49069526593473733
2024-06-05,0.4980505115224053
2024-06-06,0.4828973549919136
2024-06-07,
2024-06-08,0.46215159022829455
2024-06-09,0.47840047251329393
2024-06-10,0.48445816239144296
2024-06-11,0.46061432366016863
2024-06-12,0.49103433133154106
2024-06-13,0.5069751216612292
2024-06-14,0.48885634770038544
2024-06-15,0.5212511907848798
2024-06-16,0.5087320251448397
2024-06-17,0.4939477362435153
2024-06-18,0.49420352535553796
2024-06-19,0.4929421348259884
2024-06-20,0.48136321097278156
2024-06-21,0.4815356832194028
2024-06-22,0.465877776118915
2024-06-23,0.47936634069089845
2024-06-24,0.4691419529069111
2024-06-25,0.4894187139275179
2024-06-26,0.4886137737053785
2024-06-27,0.4955457416612891
2024-06-28,0.5173515390087706
2024-06-29,0.514323051159951
2024-06-30,0.5046374504233262
2024-07-01,0.4806666850295415
2024-07-02,0.48108023005152656
2024-07-03,0.7055291830678342
2024-07-04,0.47665147967952276
2024-07-05,0.49896906328076773
2024-07-06,0.4837329917229029
2024-07-07,0.4882417113828855
2024-07-08,0.49065215605755363
2024-07-09,0.5015843347688647
2024-07-10,0.5027205379184079
2024-07-11,0.5118349029484011
2024-07-12,
2024-07-13,0.4878342214803333
2024-07-14,0.4750316371060437
2024-07-15,0.4630372181891107
2024-07-16,0.4816402486626184
2024-07-17,0.46397823142546596
2024-07-18,0.45560416387487335
