date,value
2024-01-01,0.7575313522390399
2024-01-02,0.7189898926790741
2024-01-03,0.7609470192618235
2024-01-04,0.7519972475402721
2024-01-05,0.7609364249845061
2024-01-06,0.7673575925263603
2024-01-07,0.7834431964748894
2024-01-08,0.7442352080377603
2024-01-09,0.7976666026210895
2024-01-10,0.6926829083948118
2024-01-11,0.9010910564610164
2024-01-12,0.6723341347537323
2024-01-13,0.7324709656556736
2024-01-14,0.6721213209842172
2024-01-15,0.7013364865528696
2024-01-16,0.6030421285987327
2024-01-17,0.6818822471407155
2024-01-18,0.7208933373202789
2024-01-19,0.7065264296790814
2024-01-20,0.7656268355955443
2024-01-21,0.7217575358302583
2024-01-22,0.8157930935305505
2024-01-23,0.8640057371218983
2024-01-24,0.764436924801596
2024-01-25,
2024-01-26,0.8313730255703896
2024-01-27,0.8244359587360122
2024-01-28,0.7238127080283746
2024-01-29,0.7086715614494506
2024-01-30,0.6943564092577607
2024-01-31,0.6335807129052667
2024-02-01,0.6359369452072386
2024-02-02,0.6230506239196307
2024-02-03,0.6292886850027927
2024-02-04,0.6620026268835996
2024-02-05,0.9323800185272654
2024-02-06,0.749825644632537
2024-02-07,0.6662098124163782
2024-02-08,0.7653805750718576
2024-02-09,0.736650468440578
2024-02-10,0.759658543688526
2024-02-11,0.8004732762375889
2024-02-12,0.7345275604792003
2024-02-13,0.7941456495165582
2024-02-14,0.7784416804066033
2024-02-15,0.7787153209697529
2024-02-16,0.7535224350774885
2024-02-17,0.8206890974573556
2024-02-18,
2024-02-19,0.6636362812650428
2024-02-20,0.6459675437535327
2024-02-21,0.6400970657208164
2024-02-22,0.6345938415226774
2024-02-23,0.7120184968098602
2024-02-24,0.7317609351132935
2024-02-25,0.6675542388327816
2024-02-26,0.675793493231635
2024-02-27,0.7478492548352332
2024-02-28,0.7258186633167902
2024-02-29,0.7890675728980489
2024-03-01,0.7828936358777097
2024-03-02,0.7191432099658968
2024-03-03,0.8400892680452124
2024-03-04,0.8420344452359843
2024-03-05,0.7321718192655793
2024-03-06,0.7236210039946971
2024-03-07,0.730903537071572
2024-03-08,0.7132455124635908
2024-03-09,0.7088236682764555
2024-03-10,0.7496349573001437
2024-03-11,0.6544831916460647
2024-03-12,0.6283968091002576
2024-03-13,0.6104925291590214
2024-03-14,0.6477461918872696
2024-03-15,0.6917119405388702
2024-03-16,0.783841209534845
2024-03-17,0.7112505239113146
2024-03-18,0.7594864980594047
2024-03-19,0.765096591185866
2024-03-20,0.8234709395142791
2024-03-21,0.8810365177817507
2024-03-22,0.7561478047874574
2024-03-23,0.7489112907725503
2024-03-24,0.7960236655440261
2024-03-25,0.7635300068835247
2024-03-26,0.790330379343185
2024-03-27,
2024-03-28,0.6658102833157395
2024-03-29,0.6913142389091197
2024-03-30,0.7053010870588252
2024-03-31,0.6935373898023228
2024-04-01,0.687300335844961
2024-04-02,0.7218011659078183
2024-04-03,0.742529564898443
2024-04-04,0.7703363997747672
2024-04-05,0.7608356563028712
