Date,Value
2024-01-01,0.6721726953913164
2024-01-02,0.8429210529835636
2024-01-03,0.8940609804527782
2024-01-04,0.8064121727905418
2024-01-05,0.7120183681707495
2024-01-06,0.6750535111063223
2024-01-07,0.7494823446128944
2024-01-08,0.8609625982144542
2024-01-09,0.7173742908296699
2024-01-10,0.7893773154288493
2024-01-11,0.6076677018615402
2024-01-12,0.8883385955123574
2024-01-13,0.6875599343448172
2024-01-14,0.7848613862674623
2024-01-15,0.786519426655529
2024-01-16,0.7718481630418067
2024-01-17,0.7026288143346493
2024-01-18,0.9805312301527357
2024-01-19,0.8519070620196734
2024-01-20,0.6014698986745122
2024-01-21,0.8853860462869985
2024-01-22,0.9624805375210868
2024-01-23,0.6700342466076635
2024-01-24,0.8615018783872201
2024-01-25,0.8291858307775786
2024-01-26,0.6611793890447479
2024-01-27,0.8199014522277936
2024-01-28,0.6942371889373397
2024-01-29,0.796230159256647
2024-01-30,0.8815201724033913
2024-01-31,0.8320076144193299
2024-02-01,0.7549596930400637
2024-02-02,0.7492785461616632
2024-02-03,0.727282475495229
2024-02-04,0.7158941149526816
2024-02-05,0.6869206083177852
2024-02-06,0.6475744486387855
2024-02-07,0.6036003225959422
2024-02-08,0.8755136882261162
2024-02-09,0.749028283825683
2024-02-10,0.7290059380493914
2024-02-11,0.6993897426891087
2024-02-12,0.7905865526420576
2024-02-13,0.6961377656796305
2024-02-14,0.7677602650074095
2024-02-15,0.7427912620366294
2024-02-16,0.7347675937764326
2024-02-17,0.6666676143406516
2024-02-18,0.8977907716169391
2024-02-19,0.9731921056766127
2024-02-20,0.854128409500146
2024-02-21,0.865489114883969
2024-02-22,0.715999584880201
2024-02-23,0.6303344459348322
2024-02-24,0.7908362622557179
2024-02-25,0.823192622565595
2024-02-26,0.6781078212561754
2024-02-27,0.8716110952375072
2024-02-28,0.8175818267795681
2024-02-29,0.8316567838040154
2024-03-01,0.7280467225920441
2024-03-02,0.7450873353239054
2024-03-03,0.6223814655645036
2024-03-04,0.9245003034167271
2024-03-05,0.8177034424806895
2024-03-06,0.6602722527221664
2024-03-07,0.7115581365629584
2024-03-08,0.7796946366220394
2024-03-09,0.6897525168946466
2024-03-10,0.18390294364482257
2024-03-11,0.7289820793590802
2024-03-12,0.8216770584293603
2024-03-13,0.6534490275545254
2024-03-14,0.8088236498700602
2024-03-15,0.6248397713709479
2024-03-16,0.7259675373840084
2024-03-17,0.7829829936061881
2024-03-18,0.864328905846779
2024-03-19,0.6250834265956768
2024-03-20,0.7320654185380194
2024-03-21,0.8247416523004618
2024-03-22,0.7636516055218577
2024-03-23,0.8137161789014051
2024-03-24,0.8929945685419776
2024-03-25,0.6166521187954146
2024-03-26,0.6125699987149467
2024-03-27,0.6267985453148394
2024-03-28,0.6032647262964614
2024-03-29,0.7810467301161597
2024-03-30,0.8212217159010358
2024-03-31,0.7401501310733499
2024-04-01,0.7938576619358624
2024-04-02,0.7329125479759525
2024-04-03,0.613091071280517
2024-04-04,0.7043454015733185
2024-04-05,0.8543907436913456
2024-04-06,0.10760388001416481
2024-04-07,0.7314481953399872
2024-04-08,0.7858028248178798
2024-04-09,0.8019242823834087
2024-04-10,0.4370619044500186
2024-04-11,0.3067846823143086
2024-04-12,0.3624199076780267
2024-04-13,0.3349249636314564
2024-04-14,0.3073635605741542
2024-04-15,0.33799951360000696
2024-04-16,0.39345121229763597
2024-04-17,0.4888385903158997
2024-04-18,0.382158339907846
2024-04-19,0.32369349188169366
2024-04-20,0.38075450069838723
2024-04-21,0.417619872954753
2024-04-22,0.31108742759485586
2024-04-23,0.4356266349082646
2024-04-24,0.9461431241195827
2024-04-25,0.4026740777984892
2024-04-26,0.47990308466952347
2024-04-27,0.3757976628186581
2024-04-28,0.307962422367304
2024-04-29,0.4166816979097171
2024-04-30,0.36263461374286904
2024-05-01,0.48697100322050524
2024-05-02,0.4443962879976401
2024-05-03,0.33210318919888787
2024-05-04,0.36645133345253306
2024-05-05,0.41055227958886253
2024-05-06,0.4790459254587236
2024-05-07,0.3191522921023188
2024-05-08,0.40847586606676806
2024-05-09,0.32512190502998445
2024-05-10,0.39304319641831015
2024-05-11,0.3767278682367962
2024-05-12,0.31614672692770246
2024-05-13,0.46615624732308736
2024-05-14,0.410397799846411
2024-05-15,0.39017226086328444
2024-05-16,0.49337213592929074
2024-05-17,0.3460226068194342
2024-05-18,0.40224673845122977
2024-05-19,0.43246845129141265
2024-05-20,0.4155841923034904
2024-05-21,0.4870841092512576
2024-05-22,0.4469296979318162
2024-05-23,0.301964619671456
2024-05-24,0.45643620955942454
2024-05-25,0.174493058761873
2024-05-26,0.4577562059936618
2024-05-27,0.4200125232002633
2024-05-28,0.48299760196936015
2024-05-29,0.40017898988241674
2024-05-30,0.45858162290676463
2024-05-31,0.34880740460175164
2024-06-01,0.48150826760553117
2024-06-02,0.39049558282232116
2024-06-03,0.3829490181720345
2024-06-04,0.4836487033608973
2024-06-05,0.37911697495192165
2024-06-06,0.3433709128634183
2024-06-07,0.43160226473050933
